"Stkcd","Trdmnt","Mretwd"
"600711","2020-03","-0.141962"
"600711","2020-04","-0.046229"
"600711","2020-05","-0.053571"
"600711","2020-06","0.385445"
"600711","2020-07","0.244278"
"600711","2020-08","-0.048819"
"600711","2020-09","-0.130795"
"600711","2020-10","0.072381"
"600711","2020-11","0.131439"
"600711","2020-12","0.437991"
"600711","2021-01","-0.192140"
"600711","2021-02","0.098649"
"600711","2021-03","-0.202952"
"600711","2021-04","0.158951"
"600711","2021-05","0.063915"
"600711","2021-06","-0.107635"
"600712","2019-07","-0.057426"
"600712","2019-08","-0.098739"
"600712","2019-09","-0.090909"
"600712","2019-10","-0.051282"
"600712","2019-11","0.059459"
"600712","2019-12","1.469388"
"600712","2020-01","-0.227273"
"600712","2020-02","-0.201872"
"600712","2020-03","-0.095477"
"600712","2020-04","-0.066667"
"600712","2020-05","-0.065476"
"600712","2020-06","0.170513"
"600712","2020-07","0.430127"
"600712","2020-08","-0.222081"
"600712","2020-09","-0.130506"
"600712","2020-10","-0.101313"
"600712","2020-11","0.062631"
"600712","2020-12","-0.117878"
"600712","2021-01","-0.144766"
"600712","2021-02","0.041667"
"600712","2021-03","-0.037500"
"600712","2021-04","0.046753"
"600712","2021-05","0.141439"
"600712","2021-06","-0.086957"
"600713","2019-07","-0.025062"
"600713","2019-08","-0.011547"
"600713","2019-09","-0.016355"
"600713","2019-10","0.035629"
"600713","2019-11","0.000000"
"600713","2019-12","0.073394"
"600713","2020-01","-0.034188"
"600713","2020-02","0.006637"
"600713","2020-03","-0.028571"
"600713","2020-04","-0.009050"
"600713","2020-05","-0.025114"
"600713","2020-06","0.042208"
"600713","2020-07","0.154023"
"600713","2020-08","-0.021912"
"600713","2020-09","-0.067210"
"600713","2020-10","-0.032751"
"600713","2020-11","0.029345"
"600713","2020-12","-0.024123"
"600713","2021-01","-0.065169"
"600713","2021-02","0.014423"
"600713","2021-03","0.023697"
"600713","2021-04","0.069444"
"600713","2021-05","0.324666"
"600713","2021-06","-0.208681"
"600714","2019-07","-0.092125"
"600714","2019-08","-0.055646"
"600714","2019-09","0.015598"
"600714","2019-10","-0.035836"
"600714","2019-11","0.070796"
"600714","2019-12","-0.039669"
"600714","2020-01","-0.049914"
"600714","2020-02","-0.103261"
"600714","2020-03","0.022222"
"600714","2020-04","-0.005929"
"600714","2020-05","0.021869"
"600714","2020-06","0.060311"
"600714","2020-07","0.174312"
"600714","2020-08","-0.009375"
"600714","2020-09","-0.141956"
"600714","2020-10","-0.044118"
"600714","2020-11","0.113461"
"600714","2020-12","-0.065631"
"600714","2021-01","-0.136784"
"600714","2021-02","0.687366"
"600714","2021-03","-0.219543"
"600714","2021-04","-0.048781"
"600714","2021-05","0.167521"
"600714","2021-06","0.122987"
"600715","2019-07","-0.049096"
"600715","2019-08","-0.076087"
"600715","2019-09","0.111765"
"600715","2019-10","-0.113757"
"600715","2019-11","-0.050746"
"600715","2019-12","0.116352"
"600715","2020-01","-0.070422"
"600715","2020-02","-0.124242"
"600715","2020-03","-0.096886"
"600715","2020-04","-0.038314"
"600715","2020-05","-0.007968"
"600715","2020-06","0.072289"
"600715","2020-07","0.101124"
"600715","2020-08","0.115646"
"600715","2020-09","-0.057927"
"600715","2020-10","-0.165049"
"600715","2020-11","0.046511"
"600715","2020-12","-0.125926"
"600715","2021-01","0.004237"
"600715","2021-02","-0.088608"
"600715","2021-03","-0.023148"
"600715","2021-04","0.355450"
"600715","2021-05","0.237762"
"600715","2021-06","-0.144068"
"600716","2019-07","0.005567"
"600716","2019-08","-0.065854"
"600716","2019-09","0.031332"
"600716","2019-10","-0.073418"
"600716","2019-11","0.010929"
"600716","2019-12","0.127027"
"600716","2020-01","-0.035971"
"600716","2020-02","-0.054726"
"600716","2020-03","-0.002632"
"600716","2020-04","-0.044855"
"600716","2020-05","-0.011050"
"600716","2020-06","0.081006"
"600716","2020-07","0.079187"
"600716","2020-08","0.029412"
"600716","2020-09","-0.069048"
"600716","2020-10","-0.010230"
"600716","2020-11","0.010336"
"600716","2020-12","0.051151"
"600716","2021-01","-0.065694"
"600716","2021-02","0.057292"
"600716","2021-03","0.022168"
"600716","2021-04","-0.036145"
"600716","2021-05","0.155000"
"600716","2021-06","-0.127706"
"600717","2019-07","-0.017134"
"600717","2019-08","-0.030111"
"600717","2019-09","0.006536"
"600717","2019-10","0.000000"
"600717","2019-11","0.009740"
"600717","2019-12","0.009646"
"600717","2020-01","-0.015924"
"600717","2020-02","-0.101942"
"600717","2020-03","-0.014414"
"600717","2020-04","-0.020110"
"600717","2020-05","0.007463"
"600717","2020-06","-0.001516"
"600717","2020-07","0.054299"
"600717","2020-08","0.036481"
"600717","2020-09","-0.057971"
"600717","2020-10","0.008791"
"600717","2020-11","0.054466"
"600717","2020-12","-0.012397"
"600717","2021-01","-0.033473"
"600717","2021-02","0.006494"
"600717","2021-03","0.070968"
"600717","2021-04","-0.052209"
"600717","2021-05","0.006356"
"600717","2021-06","0.008328"
"600718","2019-07","-0.131825"
"600718","2019-08","0.020665"
"600718","2019-09","-0.036092"
"600718","2019-10","0.004566"
"600718","2019-11","-0.031818"
"600718","2019-12","0.065728"
"600718","2020-01","0.011454"
"600718","2020-02","0.209930"
"600718","2020-03","-0.169906"
"600718","2020-04","-0.038161"
"600718","2020-05","-0.038774"
"600718","2020-06","0.078799"
"600718","2020-07","0.042609"
"600718","2020-08","0.004170"
"600718","2020-09","0.027409"
"600718","2020-10","-0.079224"
"600718","2020-11","-0.025461"
"600718","2020-12","-0.062162"
"600718","2021-01","-0.071085"
"600718","2021-02","0.008273"
"600718","2021-03","-0.051282"
"600718","2021-04","0.002162"
"600718","2021-05","0.011866"
"600718","2021-06","0.042644"
"600719","2019-07","-0.022263"
"600719","2019-08","-0.041746"
"600719","2019-09","0.000000"
"600719","2019-10","-0.027723"
"600719","2019-11","-0.091650"
"600719","2019-12","0.035874"
"600719","2020-01","-0.080087"
"600719","2020-02","-0.058824"
"600719","2020-03","0.130000"
"600719","2020-04","-0.059735"
"600719","2020-05","-0.011765"
"600719","2020-06","0.040340"
"600719","2020-07","-0.006881"
"600719","2020-08","0.006928"
"600719","2020-09","-0.059633"
"600719","2020-10","-0.075610"
"600719","2020-11","0.050132"
"600719","2020-12","-0.007538"
"600719","2021-01","-0.232911"
"600719","2021-02","0.033003"
"600719","2021-03","0.172524"
"600719","2021-04","-0.054496"
"600719","2021-05","0.051873"
"600719","2021-06","-0.027397"
"600720","2019-07","-0.029579"
"600720","2019-08","0.030481"
"600720","2019-09","0.076223"
"600720","2019-10","0.059197"
"600720","2019-11","0.067864"
"600720","2019-12","0.172897"
"600720","2020-01","-0.080478"
"600720","2020-02","0.073657"
"600720","2020-03","0.052462"
"600720","2020-04","0.266104"
"600720","2020-05","0.003028"
"600720","2020-06","0.016896"
"600720","2020-07","0.313231"
"600720","2020-08","-0.049203"
"600720","2020-09","-0.252834"
"600720","2020-10","-0.046174"
"600720","2020-11","0.053250"
"600720","2020-12","-0.108339"
"600720","2021-01","-0.076583"
"600720","2021-02","0.169059"
"600720","2021-03","0.004093"
"600720","2021-04","-0.107337"
"600720","2021-05","-0.003134"
"600720","2021-06","-0.152733"
"600721","2019-07","0.191369"
"600721","2019-08","-0.064567"
"600721","2019-09","-0.082492"
"600721","2019-10","0.016514"
"600721","2019-11","0.068592"
"600721","2019-12","0.081081"
"600721","2020-01","0.020313"
"600721","2020-02","-0.064319"
"600721","2020-03","-0.040916"
"600721","2020-04","-0.080205"
"600721","2020-05","-0.111317"
"600721","2020-06","0.085595"
"600721","2020-07","0.013462"
"600721","2020-08","-0.047438"
"600721","2020-09","-0.039841"
"600721","2020-10","-0.070539"
"600721","2020-11","-0.029018"
"600721","2020-12","-0.105747"
"600721","2021-01","-0.154241"
"600721","2021-02","-0.075988"
"600721","2021-03","0.036184"
"600721","2021-04","0.244445"
"600721","2021-05","-0.020408"
"600721","2021-06","0.263021"
"600722","2019-07","0.046312"
"600722","2019-08","-0.124590"
"600722","2019-09","-0.003745"
"600722","2019-10","-0.131579"
"600722","2019-11","0.000000"
"600722","2019-12","0.025974"
"600722","2020-01","-0.012658"
"600722","2020-02","-0.136752"
"600722","2020-03","-0.029703"
"600722","2020-04","-0.153061"
"600722","2020-05","0.036145"
"600722","2020-06","-0.031977"
"600722","2020-07","0.285285"
"600722","2020-08","-0.002336"
"600722","2020-09","-0.119438"
"600722","2020-10","-0.066489"
"600722","2020-11","0.222222"
"600722","2020-12","0.083916"
"600722","2021-01","-0.225806"
"600722","2021-02","0.861111"
"600722","2021-03","-0.014925"
"600722","2021-04","-0.162121"
"600722","2021-05","0.189873"
"600722","2021-06","-0.051672"
"600723","2019-07","-0.040816"
"600723","2019-08","-0.054711"
"600723","2019-09","-0.030547"
"600723","2019-10","-0.028192"
"600723","2019-11","0.003413"
"600723","2019-12","0.040816"
"600723","2020-01","-0.029412"
"600723","2020-02","-0.094276"
"600723","2020-03","0.031599"
"600723","2020-04","-0.019820"
"600723","2020-05","0.310662"
"600723","2020-06","0.175316"
"600723","2020-07","0.215171"
"600723","2020-08","0.032934"
"600723","2020-09","-0.111111"
"600723","2020-10","0.239130"
"600723","2020-11","-0.186842"
"600723","2020-12","-0.036677"
"600723","2021-01","-0.064950"
"600723","2021-02","0.015569"
"600723","2021-03","-0.064859"
"600723","2021-04","0.059269"
"600723","2021-05","0.080952"
"600723","2021-06","-0.091410"
"600724","2019-07","-0.041344"
"600724","2019-08","-0.083558"
"600724","2019-09","0.023529"
"600724","2019-10","0.017241"
"600724","2019-11","-0.016949"
"600724","2019-12","0.083333"
"600724","2020-01","-0.084881"
"600724","2020-02","0.084058"
"600724","2020-03","-0.010695"
"600724","2020-04","0.183784"
"600724","2020-05","-0.034247"
"600724","2020-06","-0.049184"
"600724","2020-07","0.212202"
"600724","2020-08","-0.063457"
"600724","2020-09","-0.105140"
"600724","2020-10","-0.044386"
"600724","2020-11","0.065574"
"600724","2020-12","-0.082051"
"600724","2021-01","-0.111732"
"600724","2021-02","0.059748"
"600724","2021-03","0.225519"
"600724","2021-04","-0.123487"
"600724","2021-05","0.065151"
"600724","2021-06","-0.063187"
"600725","2019-07","-0.076677"
"600725","2019-08","0.013841"
"600725","2019-09","-0.013652"
"600725","2019-10","-0.006920"
"600725","2019-11","-0.080139"
"600725","2019-12","-0.011364"
"600725","2020-01","-0.042146"
"600725","2020-02","-0.148000"
"600725","2020-03","0.065728"
"600725","2020-04","0.092511"
"600725","2020-05","-0.120968"
"600725","2020-06","-0.009174"
"600725","2020-07","-0.013889"
"600725","2020-08","-0.014085"
"600725","2020-09","-0.052381"
"600725","2020-10","-0.035176"
"600725","2020-11","0.005208"
"600725","2020-12","-0.113990"
"600725","2021-01","-0.052632"
"600725","2021-02","0.055556"
"600725","2021-03","0.064328"
"600725","2021-04","0.065934"
"600725","2021-05","0.391753"
"600725","2021-06","-0.096296"
"600726","2019-07","-0.027027"
"600726","2019-08","-0.044444"
"600726","2019-09","0.093023"
"600726","2019-10","-0.117021"
"600726","2019-11","0.024096"
"600726","2019-12","0.041177"
"600726","2020-01","-0.005649"
"600726","2020-02","-0.073864"
"600726","2020-03","-0.024540"
"600726","2020-04","0.270440"
"600726","2020-05","-0.084159"
"600726","2020-06","0.010811"
"600726","2020-07","0.139038"
"600726","2020-08","0.211268"
"600726","2020-09","-0.158915"
"600726","2020-10","-0.018433"
"600726","2020-11","0.140845"
"600726","2020-12","-0.012346"
"600726","2021-01","-0.233333"
"600726","2021-02","0.038044"
"600726","2021-03","0.183246"
"600726","2021-04","-0.057522"
"600726","2021-05","0.239437"
"600726","2021-06","-0.034091"
"600727","2019-07","0.031531"
"600727","2019-08","-0.002911"
"600727","2019-09","-0.045255"
"600727","2019-10","0.021407"
"600727","2019-11","0.034431"
"600727","2019-12","0.026049"
"600727","2020-01","0.015515"
"600727","2020-02","0.133333"
"600727","2020-03","-0.035539"
"600727","2020-04","-0.127065"
"600727","2020-05","-0.010189"
"600727","2020-06","-0.023529"
"600727","2020-07","0.094880"
"600727","2020-08","0.099037"
"600727","2020-09","-0.112641"
"600727","2020-10","-0.049365"
"600727","2020-11","0.152819"
"600727","2020-12","-0.097812"
"600727","2021-01","-0.057061"
"600727","2021-02","0.158850"
"600727","2021-03","-0.100522"
"600727","2021-04","0.029028"
"600727","2021-05","0.162200"
"600727","2021-06","0.031464"
"600728","2019-07","-0.073096"
"600728","2019-08","0.007667"
"600728","2019-09","0.106522"
"600728","2019-10","-0.062868"
"600728","2019-11","-0.082809"
"600728","2019-12","0.072000"
"600728","2020-01","0.022388"
"600728","2020-02","0.026069"
"600728","2020-03","-0.095528"
"600728","2020-04","0.050562"
"600728","2020-05","-0.021390"
"600728","2020-06","-0.004372"
"600728","2020-07","0.024191"
"600728","2020-08","0.059203"
"600728","2020-09","-0.083333"
"600728","2020-10","-0.006652"
"600728","2020-11","-0.032366"
"600728","2020-12","-0.124567"
"600728","2021-01","-0.083004"
"600728","2021-02","-0.012931"
"600728","2021-03","-0.069869"
"600728","2021-04","-0.009390"
"600728","2021-05","0.017378"
"600728","2021-06","0.150621"
"600729","2019-07","-0.067460"
"600729","2019-08","-0.014184"
"600729","2019-09","0.031295"
"600729","2019-10","-0.014301"
"600729","2019-11","-0.019816"
"600729","2019-12","0.077617"
"600729","2020-01","-0.072027"
"600729","2020-02","-0.040072"
"600729","2020-03","0.044002"
"600729","2020-04","-0.025216"
"600729","2020-05","0.152993"
"600729","2020-06","0.000641"
"600729","2020-07","0.058487"
"600729","2020-08","0.034686"
"600729","2020-09","0.031727"
"600729","2020-10","0.047288"
"600729","2020-11","-0.157618"
"600729","2020-12","-0.049655"
"600729","2021-01","-0.056401"
"600729","2021-02","0.059039"
"600729","2021-03","0.046053"
"600729","2021-04","0.065872"
"600729","2021-05","0.059627"
"600729","2021-06","-0.093576"
"600730","2019-07","-0.100635"
"600730","2019-08","-0.021113"
"600730","2019-09","0.041176"
"600730","2019-10","-0.075330"
"600730","2019-11","-0.061100"
"600730","2019-12","0.075922"
"600730","2020-01","-0.068548"
"600730","2020-02","0.069264"
"600730","2020-03","-0.135627"
"600730","2020-04","0.053864"
"600730","2020-05","0.044444"
"600730","2020-06","0.038298"
"600730","2020-07","0.118852"
"600730","2020-08","-0.036630"
"600730","2020-09","-0.125475"
"600730","2020-10","-0.030435"
"600730","2020-11","0.091928"
"600730","2020-12","-0.086242"
"600730","2021-01","-0.114607"
"600730","2021-02","0.060914"
"600730","2021-03","0.045455"
"600730","2021-04","0.041190"
"600730","2021-05","-0.010989"
"600730","2021-06","-0.051111"
"600731","2019-07","-0.086713"
"600731","2019-08","-0.013782"
"600731","2019-09","0.074534"
"600731","2019-10","0.004335"
"600731","2019-11","-0.037410"
"600731","2019-12","0.079223"
"600731","2020-01","-0.077562"
"600731","2020-02","-0.013514"
"600731","2020-03","-0.022831"
"600731","2020-04","0.079439"
"600731","2020-05","0.008658"
"600731","2020-06","0.015737"
"600731","2020-07","0.228169"
"600731","2020-08","0.152523"
"600731","2020-09","-0.028856"
"600731","2020-10","0.145492"
"600731","2020-11","0.110912"
"600731","2020-12","-0.342190"
"600731","2021-01","0.058752"
"600731","2021-02","0.063584"
"600731","2021-03","0.182609"
"600731","2021-04","-0.159926"
"600731","2021-05","0.086767"
"600731","2021-06","0.010512"
"600732","2019-07","0.121701"
"600732","2019-08","0.041830"
"600732","2019-09","-0.043915"
"600732","2019-10","-0.087926"
"600732","2019-11","0.043165"
"600732","2019-12","0.074483"
"600732","2020-01","0.118100"
"600732","2020-02","0.309989"
"600732","2020-03","-0.370727"
"600732","2020-04","0.076602"
"600732","2020-05","-0.024580"
"600732","2020-06","0.431034"
"600732","2020-07","0.511585"
"600732","2020-08","-0.144696"
"600732","2020-09","0.013620"
"600732","2020-10","-0.025460"
"600732","2020-11","0.216981"
"600732","2020-12","-0.047704"
"600732","2021-01","0.078898"
"600732","2021-02","-0.229832"
"600732","2021-03","-0.087415"
"600732","2021-04","-0.047894"
"600732","2021-05","-0.008673"
"600732","2021-06","0.225569"
"600733","2019-07","-0.025424"
"600733","2019-08","-0.160248"
"600733","2019-09","-0.062130"
"600733","2019-10","-0.127760"
"600733","2019-11","-0.057866"
"600733","2019-12","0.120921"
"600733","2020-01","0.109589"
"600733","2020-02","-0.007716"
"600733","2020-03","-0.068429"
"600733","2020-04","-0.085142"
"600733","2020-05","0.067518"
"600733","2020-06","0.099145"
"600733","2020-07","0.055988"
"600733","2020-08","-0.050074"
"600733","2020-09","-0.085271"
"600733","2020-10","0.125424"
"600733","2020-11","0.296687"
"600733","2020-12","0.006969"
"600733","2021-01","0.008074"
"600733","2021-02","-0.013730"
"600733","2021-03","-0.018561"
"600733","2021-04","0.632388"
"600733","2021-05","0.160029"
"600733","2021-06","-0.158552"
"600734","2019-07","-0.088795"
"600734","2019-08","0.089327"
"600734","2019-09","-0.109691"
"600734","2019-10","-0.149522"
"600734","2019-11","-0.028129"
"600734","2019-12","-0.017366"
"600734","2020-01","-0.150221"
"600734","2020-02","-0.131716"
"600734","2020-03","-0.201597"
"600734","2020-04","-0.222500"
"600734","2020-05","-0.131833"
"600734","2020-06","-0.185185"
"600734","2020-07","-0.122727"
"600734","2020-08","-0.015544"
"600734","2020-09","-0.147368"
"600734","2020-10","-0.049383"
"600734","2020-11","0.019480"
"600734","2020-12","-0.229300"
"600734","2021-01","-0.231405"
"600734","2021-02","0.677420"
"600734","2021-03","0.288462"
"600734","2021-04","-0.089552"
"600734","2021-05","0.142077"
"600734","2021-06","0.306220"
"600735","2019-07","-0.091354"
"600735","2019-08","-0.052065"
"600735","2019-09","0.068182"
"600735","2019-10","0.015957"
"600735","2019-11","0.078534"
"600735","2019-12","0.074434"
"600735","2020-01","-0.012048"
